Accession,X20141222_WOS521,X20141222_WOS526,X20141222_WOS5211,X20141222_WOS5216,X20141222_WOS522,X20141222_WOS527,X20141222_WOS5212,X20141222_WOS5217,X20141222_WOS523,X20141222_WOS528,X20141222_WOS5213,X20141222_WOS5218
Cre14.g612450.t1.2|PACid:30776298|,3081.00337290187,2976.40787176413,3074.47929603763,2966.24087952252,3045.39525567398,2924.15067538424,2900.54227713266,2815.7799720732,3036.7289565036,2975.28186196321,2972.8704980972,2995.32512414514
Cre06.g256250.t1.2|PACid:30778721|,2548.67675163704,2463.42378564732,2519.30784134377,2533.83290352348,2605.35701785763,2337.37240506552,2438.10505519887,2556.03337383259,2489.37374270644,2359.13241767912,2496.53969644099,2480.08956468697
Cre12.g495951.t1.1|PACid:30792445|,5425.11795105292,4874.14420188795,5097.39038835691,5020.28031002003,5107.54269721433,4936.99143667482,5113.36094093807,5062.10213771054,5260.63946622413,4863.7350027267,5177.61369093442,5155.18826000196
Cre02.g108850.t1.2|PACid:30784955|,1585.29022839485,1535.44161145838,1622.00914262767,1560.17525600194,1364.46606709813,1397.6538686491,1591.28924361849,1709.03975752341,1511.32248636701,1566.79955171897,1658.90185209867,1597.47948852603
Cre09.g416750.t1.2|PACid:30781340|,1353.92564134008,1254.17427353764,1273.75657248732,1245.37748240522,1338.20851993089,1227.48550050521,1306.07658015855,1346.25621390217,1329.24205508218,1307.64293489682,1286.79979116932,1296.04758576186
Cre02.g075700.t1.2|PACid:30785746|,3060.35177562541,2878.06931316731,2866.67148456134,2809.98829474364,3061.63061289836,2862.83872929125,2870.08902617246,2771.74577062594,2758.45167036087,2901.48780702782,2925.67884862652,2788.39692530244
Cre05.g233900.t1.2|PACid:30783103|,1542.74672797849,1504.76626706513,1512.30648292142,1584.34035531531,1673.9298562396,1525.55979862038,1563.79965664213,1543.88797047413,1476.30515053473,1520.97239677791,1593.41331651566,1607.62935010712
Cre01.g019250.t1.2|PACid:30789511|,2968.93007770106,2776.97155308093,2863.77196299928,2792.47040465425,2673.58375840273,2732.0113646018,2735.91891639633,2787.25328753579,2668.57975236974,2666.3803183476,2814.81725892134,2815.99600787901
Cre01.g023350.t1.1|PACid:30788916|,575.960993502244,609.217299431653,615.185310205438,661.171668432475,519.604743868631,607.843432295873,655.37042666274,609.265686794787,595.91699656161,664.454068114715,624.055459865617,662.587574048908
Cre03.g200250.t1.2|PACid:30786857|,1564.99543302525,1482.44279371594,1512.12343272219,1504.52341404972,1290.94924510392,1321.03010840276,1484.25009846266,1461.04737135607,1450.36514242236,1215.61984575609,1452.96508709894,1494.75571649772
Cre07.g349200.t1.2|PACid:30774798|,1304.93430899191,1408.87341403227,1388.72410577746,1446.54346751855,1450.0445509134,1415.07281133742,1480.8744726025,1533.00804219626,1506.88027035795,1544.10665187418,1397.30154302787,1615.59590948959
Cre02.g111450.t1.2|PACid:30785423|,1649.44269587784,1464.14391968008,1453.90436695125,1625.199176367,1410.02019352988,1435.30760507482,1581.33887878102,1586.25833547119,1346.43657868886,1382.805686574,1413.87920470527,1527.907920085
Cre01.g054850.t1.2|PACid:30789488|,1580.4188130738,1441.28596037805,1514.55712905808,1564.99525478354,1420.49707935905,1408.91770336018,1541.83981294082,1482.65299030241,1479.97970853999,1341.06427142624,1478.12231430884,1468.57454532688
Cre01.g027000.t1.2|PACid:30788418|,3353.15524870079,3158.98074546311,3028.62441419628,2920.33353313338,3038.16321984433,3104.95339066574,3291.75938683364,3208.69032210252,3077.40240649452,3116.54200124995,3251.40253974237,3004.73060453143
Cre17.g703700.t1.1|PACid:30781597|,1190.27548158443,1062.0553004775,923.17842204938,1110.47379026473,976.142395378027,1057.60198751542,995.573418039917,666.793572268831,983.552358871726,1073.70883200987,1033.37748604526,1190.93213406937
Cre12.g500500.t1.1|PACid:30792280|,2690.35030808335,2377.71205913716,2469.3738610068,2389.72426057881,2153.48166053066,2308.2286363331,2560.61542060628,2436.9797584235,2325.26999342891,2408.27157928493,2462.34141123941,2332.78427639154
Cre17.g715500.t1.2|PACid:30782483|,1579.7914013602,1632.63043494715,1558.59380956001,1466.33064627184,1392.56264902446,1518.65803291009,1590.76124849483,1526.88474172161,1477.69616055806,1550.58313761264,1582.43079600458,1506.36684158644
Cre03.g169400.t1.2|PACid:30788074|,1467.96630697762,1312.56610362845,1312.08515951069,1248.22617029626,1373.58496680964,1280.57553764705,1366.5639462045,1348.93863052507,1227.51742629788,1288.496577689,1210.83074042821,1384.67411712618
Cre02.g104900.t1.2|PACid:30785589|,1021.85318464536,1012.3027446577,977.124311150775,985.277334061389,953.666043419547,964.0270335217,955.082548908262,942.173302542511,944.880132586393,939.394560215972,943.889249718281,987.688334108435
Cre13.g566650.t1.2|PACid:30784488|,812.726757714369,742.74334850175,747.070947339378,712.346096750714,716.474790547704,640.052945477171,600.479222627513,671.804461947504,708.022743988267,670.638388072117,622.216475692327,682.842646688937
Cre03.g144627.t1.1|PACid:30788078|,964.174219691906,981.77465824091,1027.24211093905,1027.42416337366,943.526700637616,951.652526924653,885.92545598142,752.702529779819,1021.03194710566,941.930710782935,946.608104805785,986.013522230987
Cre16.g685550.t1.2|PACid:30777564|,1275.77957263274,1188.90235502495,1143.99518767891,1090.81800421678,1035.58041252799,1155.7741971162,1156.24327002951,1134.05509985146,1150.45487939526,1134.21625304941,1107.42320473524,1117.0674951713
Cre07.g313700.t1.1|PACid:30775172|,468.718010787613,446.536022471086,408.002524047578,373.201958737851,376.649863191054,416.678626092341,411.302906241928,648.885977171963,394.801416521728,449.244929799163,357.179692788505,382.650570504957
Cre03.g166050.t1.2|PACid:30788180|,906.529941531056,843.080466776886,868.603922634036,840.087980163108,796.125409000241,861.762951801823,812.044024240612,845.005428693923,810.04963419766,778.510519815911,844.232729091239,770.886388383367
Cre03.g190100.t1.1|PACid:30786844|,982.425810654446,903.161815107647,886.270546762914,860.141126421913,913.879580311614,901.326965857902,906.17695967885,864.48381674496,912.964710553848,957.557959728067,897.733250364547,893.935481251874
Cre08.g364800.t1.2|PACid:30773429|,906.384590323983,839.499243178318,841.636765478695,907.911308845005,878.05373542328,870.486765045957,966.295474474493,894.564401431411,868.861551989033,842.495047716793,923.868160040447,922.434730278609
Cre12.g484000.t1.2|PACid:30792400|,1610.88610306233,1419.50061502031,1490.88874560664,1482.98203925091,1423.29351160975,1457.73112740748,1470.25445219123,1473.79448931865,1455.26917590373,1426.03420363944,1449.53909312066,1500.88727031384
Cre05.g234638.t1.1|PACid:30783016|,683.203593179155,641.8843680789,658.217411701941,688.755665470849,633.921527496736,639.265807203175,628.486553866018,681.137846660179,720.400118086676,653.060828539058,708.165970274308,683.481959907652
Cre03.g190500.t1.2|PACid:30788051|,876.064663382319,826.128132287838,725.468942708226,809.856794462629,711.413008643369,803.718392996907,763.497689399599,830.341296861246,699.584971795511,765.430643588771,699.887670925976,778.874928565851
Cre08.g365692.t1.1|PACid:30773668|,643.829942891655,555.533592597095,600.482038294174,591.317541687696,591.476790270328,595.092902934746,630.324905126217,607.069786337351,612.936815666576,531.876742922968,629.454937015134,555.607164520987
Cre06.g255100.t1.1|PACid:30779444|,471.083008765402,465.633487669848,469.944227399211,429.502410657797,453.791562365672,418.235482645589,507.200078483127,450.590335250033,485.172692627294,466.1346438792,485.118396431546,473.961475070525
P01127ups|PDGFB_HUMAN_UPS,1043.47897217435,1006.07048139317,1086.01191571716,1076.96606540976,2009.94025112466,1882.28947378821,1934.34231609854,1943.53523373386,3151.21074498646,3177.67769516164,3353.76196569485,3287.79294740719
Cre12.g528750.t1.2|PACid:30793215|,4711.12660852514,4499.06582495336,4629.14409980644,4735.52037417336,4559.25149962236,4632.87888892959,4709.86000980403,4945.57692203382,4592.1664987912,4569.9741848176,4807.68763600689,4814.25975315333
Cre11.g481450.t1.2|PACid:30775475|,8871.4594464045,8085.48825808761,8417.53485588206,8308.81192640746,8199.42793780935,8132.57022181536,7686.735917729,8181.26212312201,8293.58299875875,8062.56908536144,8072.36399041165,8219.8368671744
Cre17.g701200.t1.2|PACid:30782128|,4055.258097476,3676.31116343597,3790.72779124356,3831.6108923634,3918.31082580669,3570.55868536866,3794.11332603706,3715.70622658447,3745.50083330476,3732.63278021447,3646.29678419733,3863.04245697497
Cre03.g191050.t1.2|PACid:30788027|,3452.45197773039,3319.19379751246,3332.12151164401,3363.8288129835,3540.10875604778,2929.04189948448,3279.42079004271,3319.98345191239,3142.47051143833,3299.12908592997,3452.1995444656,3590.65718324679
gi|41179054|ref|NP_958410.1|,6112.94994051157,5792.35540053402,6071.97931297438,5846.99386342448,6143.83088257101,5826.02414558904,5653.93685404432,5710.79214710296,6040.84339449725,5849.06314025364,5921.15745363062,5948.41317519384
Cre02.g092900.t1.2|PACid:30785877|,882.199958168305,1259.15410573071,1190.9222314619701,1352.1664245085,1357.41498055634,1066.79848186541,1178.16169426682,1318.20125801967,1134.4982278768,1252.78996984232,1354.89387844564,1392.28916648307
Cre03.g144967.t1.1|PACid:30787447|,155.42881785943,160.256526132028,155.001689189328,177.798575637244,145.557194144845,166.585992109138,162.815872155953,164.47071531479,158.887831007689,150.318453617262,170.753433573535,168.598182155144
Cre17.g701650.t1.2|PACid:30782062|,2577.75204363726,2668.67992105045,2507.43932360478,2587.18434974092,2213.29397738934,2496.0126640776,2477.03596821499,2511.0388608344,2484.16368071269,2329.05259262641,2516.78146904177,2677.87304456745
Cre06.g289550.t1.2|PACid:30780114|,3948.89462698505,3583.74899674478,3228.19275428696,3826.05516722991,3629.36417245081,3695.24651693087,3756.65991183729,3535.67524625315,3233.69817904385,3616.57137880714,3433.41388974844,3623.98805988667
Cre01.g029300.t1.2|PACid:30788345|,3361.19389185486,3239.82527602121,3216.64642543093,3224.87202048708,3140.77078473104,3007.12881012441,3580.97065204912,3381.97416519152,3196.64943063955,3356.3022799154,3459.85073350731,3181.28082904339
Cre06.g304350.t1.2|PACid:30778764|,1769.82622712121,1657.3884297453,1651.10143456223,1606.59871743427,1582.71921084739,1655.38360593489,1534.94764552143,1599.44358075507,1643.28601755238,1613.63494050481,1684.95908325909,1667.51107957004
Cre06.g261000.t1.2|PACid:30779314|,19209.2816755064,17344.3744489886,16974.1729939135,17458.9430492005,17026.5511463561,17049.8100742427,17852.7768861584,17049.3006725044,16573.9541916729,17065.0307818071,17486.1748956909,16983.7652839003
Cre06.g272850.t1.2|PACid:30779201|,1700.2703259591,1633.41708674932,1629.86792318098,1683.08443206234,1547.36618827433,1623.19872226304,1591.47390278376,1635.28638134797,1630.2971307579,1559.9509025402201,1619.79062524883,1604.96530965772
Cre04.g214503.t1.1|PACid:30791056|,2883.22370323215,2607.38137320632,2696.74105259187,2763.69860438544,2662.18076892197,2591.0894481266,2708.56918453258,2688.57536768309,2479.41372149066,2583.09644642889,2668.58774074512,2860.44038797923
gi|126165895|ref|NP_958373.2|,2500.28968482837,2386.71224197723,2296.72043576133,2330.97255326813,2298.00456250378,2343.09089209173,2315.80420471244,2444.0723218536,2370.62834318693,2267.6977509013,2470.3749776681,2384.45075031958
P68871ups|HBB_HUMAN_UPS,1138.57497845778,1067.30880846153,1063.89577584542,1053.61470383288,1759.76433578586,1829.0614542616,1901.09421898678,1702.71071059374,2921.22250849152,2730.47995536984,2981.61046881497,2828.25343361714
Cre07.g331900.t1.2|PACid:30774339|,2649.90038081965,2527.17688527323,2589.95834935543,2526.71550919454,2554.1801841415,2488.51647372804,2533.40528242118,2019.56834712535,2405.47309072093,2495.32139949836,2379.62922662641,2577.93645679311
Cre11.g467689.t1.1|PACid:30775730|,4742.7063499707,4444.97289179207,4588.00467836852,4572.56205894626,4310.7451537559,4251.30741150617,4499.29016192653,4489.54501371519,4297.08913174249,4235.06117693,4148.24888623743,4437.76094995028
Cre06.g284900.t1.2|PACid:30778769|,1774.75895267642,1698.98153629995,1635.95002779481,1693.15671038404,1627.36913752083,1626.47944059785,1822.5336160932,1870.36339148568,1623.30336839598,1855.15653277894,1777.16418460261,1722.25358285767
Cre03.g199900.t1.2|PACid:30786876|,1436.78644970852,1408.27654860177,1481.58127298993,1377.61540355205,1407.48681962813,1379.04264749094,1380.55888975178,1371.408302051,1355.3413030321,1413.62487066956,1334.8548270649,1409.07284936547
Cre09.g394436.t1.1|PACid:30780430|,1405.74428909195,1387.77922677973,1312.67123634893,1446.49932713305,1239.67723642297,1269.35257188007,1291.47833463459,1286.89727949159,1352.35216442364,1297.30842585849,1391.50838472166,1414.72576324339
P41159ups|LEP_HUMAN_UPS,668.313654813054,771.745657161305,766.236794710743,744.542764412021,1577.90121240942,1467.31169075505,1410.48870578104,1529.24180265106,2990.13893916489,2637.05296038298,2907.29739544864,2911.20093464992
Cre07.g342150.t1.2|PACid:30774890|,578.943049683944,588.357918070186,554.209676156775,608.913277389846,582.687015215508,620.692322184252,577.973543163647,550.411773144789,583.611627284183,566.5947601635,643.021798363372,581.435916390953
Cre02.g083800.t1.2|PACid:30785208|,1132.8019451174,1057.28844395505,1030.4123803983,1076.51249574628,1072.30040685023,1044.64443884775,1094.4942818669,1211.44011955394,1017.13079531323,1037.32920527575,1037.65897229273,995.628657302394
Cre03.g193850.t1.2|PACid:30787137|,893.405067585637,929.096939566026,956.449651404994,966.094845617812,1021.94955998045,888.540081485144,921.454304595094,893.722291817481,936.575802499883,945.234859483284,914.005364053064,1025.66356847674
Cre09.g388467.t1.1|PACid:30781443|,1128.72579693747,1035.71868083046,1031.32993714292,1066.20852730663,1148.29485342493,1057.46714446473,1074.74638298018,1072.34469460022,1089.28508619381,1052.68915473235,1063.44376905168,1030.61307074086
Cre12.g546050.t1.2|PACid:30793428|,1069.4203463358201,946.864679299045,987.81404166161,943.43161714615,887.966189356085,938.452169524521,861.864683447376,967.520934531336,889.787840195077,775.565019845253,628.522273803709,938.756439283683
Cre13.g562850.t1.2|PACid:30784232|,918.410932978451,905.942408259379,879.76559976326,982.547504381075,983.702587709475,857.309940727505,963.112403822748,965.379272984118,941.258583947014,1020.40540543396,848.24180210628,852.289656268611
Cre19.g750547.t1.1|PACid:30778327|,539.66352968748,541.936205262001,527.475242729439,492.320435144379,518.974094566072,510.906688435585,552.737576887986,528.785243148411,545.268355548831,548.168299934235,609.785685584491,526.576176814082
Cre06.g304500.t1.2|PACid:30779013|,790.339323186521,699.565973939249,630.18089726091,650.229931953794,699.293440249495,691.746637868537,701.303189779127,656.915932549323,677.216604572246,655.793760991045,583.872912831269,722.40988743456
Cre07.g339700.t1.2|PACid:30774594|,1412.01243733913,1360.94976178834,1416.22824126249,1346.85894859835,1371.6027531765,1318.12239595553,1369.40000825779,1426.5009191053,1275.88944197663,1282.15801411445,1271.58314408261,1345.33073974748
Cre03.g160500.t1.2|PACid:30788286|,779.568245778572,789.518883801297,782.781529892171,833.981853709553,796.833670416957,702.90617256384,755.73263519886,802.123932232789,755.119564086369,760.888812466633,825.211290676819,740.550461150438
Cre12.g560150.t1.2|PACid:30793394|,871.465994660911,804.563145219131,819.183709304727,821.687253293451,751.446951251832,797.619373170391,777.343774258851,841.578235131897,763.809768797404,724.560283027183,773.293471485349,830.971969836316
Cre07.g314150.t1.2|PACid:30775375|,862.460283033088,785.585631995801,729.805943068843,796.939673079325,781.642068933886,774.542713688655,796.572563574602,814.396774722096,789.153833086901,820.66516068101,781.878911261491,833.873461539566
Cre03.g156750.t1.2|PACid:30786785|,567.934825924416,515.996086241952,538.547123198612,555.775875871054,543.136470864085,534.547280732471,577.589296177538,504.089036887478,508.51518918158,507.151061327207,549.385339143725,526.248725155541
Cre03.g175200.t1.2|PACid:30786650|,451.835166348581,454.196244714003,467.96071113617,452.306814105366,444.111611249342,437.721272064212,459.372238503201,466.310032122143,469.848021698987,463.18810966820803,479.205125657653,448.792587372278
Cre04.g214502.t1.1|PACid:30791416|,1003.68607829602,896.824943976986,942.074405860395,922.619301507783,880.168577981673,854.504513283215,829.677701487261,858.586154056195,818.574563481182,773.24744090135,915.188220567356,831.617529709962
Cre16.g677000.t1.2|PACid:30777457|,948.268640328529,858.534399038371,866.201678812631,933.116042708646,806.930124010632,840.296807279116,905.313587130536,892.994341529531,840.599416515444,846.740839101465,856.229352934582,892.37468695528
